"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2024-11-07","11:15:00",5961.97,"2 Nov 7 5985 C STO 4.70 | 1 Nov 7 5955 C BTO 18.20 | 1 Nov 7 6015 C BTO 0.70",-960,5973.1,"2024-11-07","16:00:00",-1810,"Expired",845,1,855028.6,960,"R9. MAD ORB Replacement Bfly",5,0,0.5,0.005,15.22,15.2,18.17,14.76,138.54,-4.17
"2024-11-07","10:58:00",5967.1,"1 Nov 7 5965 C BTO 15.30 | 1 Nov 7 5995 C STO 3.55",-1185,5971.1,"2024-11-07","15:56:00",-695,"Exited at Specified Time",-495.12,1,854183.6,2000,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.23,0.007,15.24,15.31,18.17,19.89,52.32,-43.88
"2024-11-07","10:58:00",5967.1,"1 Nov 7 5950 P BTO 8.15",-825,5977.33,"2024-11-07","15:00:00",-115,"Stop Loss",-712.56,1,855950.24,2000,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,15.24,15.36,18.17,19.89,25.45,-86.06
"2024-11-07","10:45:00",5963.92,"1 Nov 7 5965 C BTO 13.45 | 1 Nov 7 6045 C BTO 0.15 | 2 Nov 7 6005 C STO 1.65",-1035,5973.1,"2024-11-07","16:00:00",-810,"Expired",-230,1,854798.6,1035,"R2. Jiji ORB Call Butterfly",5,0,0.24,0.011,15.36,15.2,18.17,16.71,81.16,-46.86
"2024-11-07","09:45:00",5950.46,"1 Nov 7 5840 P BTO 0.40",-40,5973.1,"2024-11-07","16:00:00",0,"Expired",-40,1,854758.6,40,"Blackswan hedge",0,0,0,0,15.53,15.2,18.17,3.25,0,-100
"2024-11-07","09:40:00",5952.1,"1 Nov 7 5960 C BTO 12.40 | 1 Nov 7 6000 C STO 2.00",-1050,5973.1,"2024-11-07","16:00:00",-1310,"Expired",256.74,1,855015.34,2370,"McRib Deluxe - 1 Con",3.26,0,0.16,0.004,15.31,15.2,18.17,4.89,122.38,-9.52
"2024-11-07","09:40:00",5952.1,"1 Nov 7 5945 P BTO 14.15 | 1 Nov 7 5865 P STO 0.95",-1330,5977.33,"2024-11-07","15:00:00",-65,"Underlying Price Move Up",-1271.52,1,854678.72,2370,"McRib Deluxe - 1 Con",3.26,3.26,0.07,0.118,15.31,15.36,18.17,4.89,1.88,-94.36
"2024-11-07","09:35:00",5950.74,"2 Nov 18 5880 P STO 23.40 | 2 Nov 18 6020 C STO 20.10 | 2 Dec 2 5880 P BTO 42.65 | 2 Dec 2 6020 C BTO 44.70",-4395,5856.98,"2024-11-15","13:50:00",-4545,"Above Delta",279.52,2,850466.98,8790,"A New 9/23 mod2",14.24,6.24,0.5,0.415,15.34,17.32,18.17,3.53,20.71,-2.62
"2024-11-06","14:00:00",5919.57,"1 Nov 6 5915 P STO 4.25 | 1 Nov 6 5875 P BTO 0.40",375,5929.04,"2024-11-06","16:00:00",0,"Expired",372.5,1,851327.54,3625,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,10.62,1,16.25,16.14,82.13,54.68,100,-28
"2024-11-06","12:13:00",5907.18,"1 Nov 6 5905 C BTO 11.75 | 1 Nov 6 5985 C BTO 0.05 | 2 Nov 6 5945 C STO 0.70",-1045,5929.04,"2024-11-06","16:00:00",-2404,"Expired",1354,1,852681.54,1045,"R2. Jiji ORB Call Butterfly",5,0,0.12,0.004,16.17,16.14,82.13,42.29,190.43,-28.71
"2024-11-06","11:15:00",5895.54,"2 Nov 6 5920 C STO 3.50 | 1 Nov 6 5890 C BTO 16.40 | 1 Nov 6 5950 C BTO 0.60",-1010,5929.04,"2024-11-06","16:00:00",-2096,"Expired",1081,1,854733.28,1010,"R9. MAD ORB Replacement Bfly",5,0,0.41,0.439,16.34,16.14,82.13,30.65,133.66,-15.84
"2024-11-06","09:45:00",5894.28,"1 Nov 6 5725 P BTO 0.35",-35,5929.04,"2024-11-06","16:00:00",0,"Expired",-35,1,852646.54,35,"Blackswan hedge",0,0,0,0,16.16,16.14,82.13,29.39,57.14,-100
"2024-11-06","09:40:00",5900.86,"1 Nov 6 5905 C BTO 17.70 | 1 Nov 6 5945 C STO 3.85",-1395,5929.04,"2024-11-06","16:00:00",-2404,"Expired",1005.74,1,853652.28,2760,"McRib Deluxe - 1 Con",3.26,0,0.22,0.002,15.73,16.14,82.13,35.97,121.86,-71.33
"2024-11-06","09:40:00",5900.86,"1 Nov 6 5895 P BTO 15.50 | 1 Nov 6 5815 P STO 1.85",-1375,5925.82,"2024-11-06","15:07:00",-10,"Underlying Price Move Up",-1371.52,1,850955.04,2760,"McRib Deluxe - 1 Con",3.26,3.26,0.12,0.2,15.73,16.36,82.13,35.97,88,-98.55
"2024-11-06","09:35:00",5898.9,"2 Nov 15 5820 P STO 26.45 | 2 Nov 15 5975 C STO 22.15 | 2 Nov 29 5820 P BTO 43.75 | 2 Nov 29 5975 C BTO 44.45",-3970,6005.24,"2024-11-08","13:38:00",-4790,"Below Delta",1619.52,2,857017.36,7940,"A New 9/23 mod2",14.24,6.24,0.55,0.551,15.92,14.96,82.13,34.01,27.33,0
"2024-11-05","14:00:00",5769.04,"1 Nov 5 5760 P STO 3.60 | 1 Nov 5 5720 P BTO 0.50",300,5782.76,"2024-11-05","16:00:00",0,"Expired",297.5,1,850842.66,3700,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,7.2,1,20.66,20.57,9.74,46.61,100,-1.67
"2024-11-05","11:15:00",5764.06,"2 Nov 5 5790 C STO 1.70 | 1 Nov 5 5760 C BTO 13.40 | 1 Nov 5 5820 C BTO 0.20",-1030,5782.76,"2024-11-05","16:00:00",-2276,"Expired",1241,1,847937.42,1030,"R9. MAD ORB Replacement Bfly",5,0,0.25,0.004,20.39,20.57,9.74,41.63,120.97,-16.02
"2024-11-05","11:05:00",5758.7,"1 Nov 5 5745 P BTO 6.35 | 1 Nov 5 5760 C BTO 10.30 | 1 Nov 5 5785 C STO 1.90",-1485,5782.76,"2024-11-05","16:00:00",-2276,"Expired",787.64,1,846696.42,1485,"Ric Intraday swan net",3.36,0,0.11,0.004,20.45,20.57,9.74,36.27,53.27,-35.02
"2024-11-05","10:45:00",5765.73,"1 Nov 5 5765 C BTO 12.50 | 1 Nov 5 5845 C BTO 0.10 | 2 Nov 5 5805 C STO 1.05",-1055,5782.76,"2024-11-05","16:00:00",-1776,"Expired",716,1,851558.66,1055,"R2. Jiji ORB Call Butterfly",5,0,0.17,0.005,20.45,20.57,9.74,43.3,68.34,-47.39
"2024-11-05","10:30:00",5756.95,"1 Nov 5 5755 C BTO 13.30 | 1 Nov 5 5785 C STO 2.20",-1120,5778.12,"2024-11-05","15:56:00",-2300,"Exited at Specified Time",1174.88,1,845908.78,1875,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.17,0.011,20.54,20.68,9.74,34.52,105.36,-12.05
"2024-11-05","10:30:00",5756.95,"1 Nov 5 5745 P BTO 7.55",-765,5775.63,"2024-11-05","12:15:00",-240,"Underlying Price Move Up",-527.56,1,844733.9,1875,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,20.54,20.26,9.74,34.52,3.27,-68.63
"2024-11-05","09:45:00",5738.17,"1 Nov 5 5630 P BTO 0.40",-40,5782.76,"2024-11-05","16:00:00",0,"Expired",-40,1,847897.42,40,"Blackswan hedge",0,0,0,0,21.24,20.57,9.74,15.74,0,-100
"2024-11-05","09:40:00",5741.48,"1 Nov 5 5745 C BTO 12.30 | 1 Nov 5 5785 C STO 1.15",-1125,5782.76,"2024-11-05","16:00:00",-3776,"Expired",2647.74,1,850545.16,2300,"McRib Deluxe - 1 Con",3.26,0,0.09,0.003,21.15,20.57,9.74,19.05,235.64,-15.56
"2024-11-05","09:40:00",5741.48,"1 Nov 5 5740 P BTO 12.60 | 1 Nov 5 5660 P STO 0.85",-1185,5765.73,"2024-11-05","10:45:00",-415,"Underlying Price Move Up",-776.52,1,845261.46,2300,"McRib Deluxe - 1 Con",3.26,3.26,0.07,0.105,21.15,20.45,9.74,19.05,13.92,-64.14
"2024-11-05","09:32:00",5732.75,"1 Nov 5 5720 P BTO 8.20 | 1 Nov 5 5720 C BTO 23.00",-3130,5782.76,"2024-11-05","16:00:00",-6276,"Expired",3143.5,1,854702.16,3130,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,21.44,20.57,9.74,10.32,100.51,0
"2024-11-04","15:05:00",5720.31,"1 Nov 6 5635 P STO 21.00 | 1 Nov 6 5800 C STO 17.70 | 1 Nov 8 5635 P BTO 34.75 | 1 Nov 8 5800 C BTO 32.65",-2873,5895.08,"2024-11-06","09:32:00",-1087,"Below Delta",-1791.2,1,852910.96,2873,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.57,0.903,21.83,15.84,-3.65,-4.84,24.61,-62.06
"2024-11-04","10:10:00",5731.32,"1 Nov 6 5680 P STO 33.15 | 1 Nov 6 5875 C STO 4.90 | 1 Nov 8 5680 P BTO 49.75 | 1 Nov 8 5875 C BTO 15.35",-2720,5901.47,"2024-11-06","10:25:00",-2150,"Below Delta",-584.4,1,852326.56,2720,"R7. Gabo - DC SPX Lunes 2/4 VIX 9D",7.2,7.2,0.58,0.603,22.35,16.09,-3.65,6.17,14.52,-36.21
"2024-11-04","09:47:00",5729.78,"1 Nov 4 5705 P STO 6.20 | 1 Nov 4 5680 P BTO 2.70",335,5712.69,"2024-11-04","16:00:00",0,"Expired",332.5,1,845517.98,2165,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,2.3,1,22.4,22.05,-3.65,4.63,100,-208.96
"2024-11-04","09:45:00",5726.5,"1 Nov 4 5615 P BTO 0.40",-40,5712.69,"2024-11-04","16:00:00",0,"Expired",-40,1,845477.98,40,"Blackswan hedge",0,0,0,0,22.47,22.05,-3.65,1.35,25,-100
"2024-11-04","09:35:00",5718.08,"1 Nov 4 5685 P STO 4.85 | 1 Nov 4 5750 C STO 3.85 | 1 Nov 4 5660 P BTO 2.00 | 1 Nov 4 5775 C BTO 0.85",565,5712.69,"2024-11-04","16:00:00",0,"Expired",560,1,846037.98,1935,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,3.05,1,22.79,22.05,-3.65,-7.07,100,-15.04
"2024-11-01","10:30:00",5771.74,"1 Nov 1 5755 P BTO 5.35",-545,5734.99,"2024-11-01","15:35:00",-2045,"Exited at Specified Time",1497.44,1,849591.72,1590,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,21.19,22.17,17.77,48.52,371.56,-19.27
"2024-11-01","10:30:00",5771.74,"1 Nov 1 5770 C BTO 12.40 | 1 Nov 1 5800 C STO 1.95",-1055,5748.27,"2024-11-01","10:47:00",-310,"Underlying Price Move Down",-750.12,1,848094.28,1590,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.16,0.114,21.19,21.74,17.77,48.52,0,-70.62
"2024-11-01","09:45:00",5745.72,"1 Nov 1 5645 P BTO 0.35",-35,5728.8,"2024-11-01","16:00:00",0,"Expired",-35,1,849556.72,35,"Blackswan hedge",0,0,0,0,21.5,22.06,17.77,22.5,0,-100
"2024-11-01","09:40:00",5745.45,"1 Nov 1 5750 C BTO 12.60 | 1 Nov 1 5790 C STO 1.80",-1090,5728.8,"2024-11-01","16:00:00",0,"Expired",-1093.26,1,848463.46,2300,"McRib Deluxe - 1 Con",3.26,0,0.14,1,21.54,22.06,17.77,22.23,110.55,-100
"2024-11-01","09:40:00",5745.45,"1 Nov 1 5740 P BTO 12.90 | 1 Nov 1 5660 P STO 0.80",-1220,5771.74,"2024-11-01","10:30:00",-250,"Underlying Price Move Up",-976.52,1,848844.4,2300,"McRib Deluxe - 1 Con",3.26,3.26,0.06,0.088,21.54,21.19,17.77,22.23,0,-78.69
"2024-11-01","09:33:00",5735.58,"1 Nov 1 5725 P BTO 10.40 | 1 Nov 1 5725 C BTO 20.65",-3115,5728.8,"2024-11-01","16:00:00",-380,"Expired",-2737.5,1,845725.96,3115,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,21.89,22.06,17.77,12.36,63.72,-88.12
"2024-10-31","15:48:00",5730.93,"1 Oct 31 5735 C BTO 3.35 | 1 Oct 31 5730 P BTO 3.95",-750,5705.45,"2024-10-31","16:00:00",-2455,"Expired",1702.5,1,849949.22,750,"R6. MOC straddle/EOD last 12 min - Max cap 1000",2.5,0,0,0,22.47,23.05,-38.33,-44.41,227.33,-23.33
"2024-10-31","15:45:00",5725.57,"3 Oct 31 5735 C BTO 1.80 | 3 Oct 31 5715 P BTO 1.05",-295,5705.45,"2024-10-31","16:00:00",-955,"Expired",1969.2,3,851918.42,885,"R2. EOM 3:45pm Strangle 2.0 - Max cap 1000",10.8,0,0,0,22.66,23.05,-38.33,-49.77,223.73,-81.36
"2024-10-31","11:23:00",5732.48,"1 Oct 31 5710 P STO 3.95 | 1 Oct 31 5685 P BTO 1.10",270,5705.45,"2024-10-31","16:00:00",455,"Expired",-187.5,1,851730.92,2230,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,3.59,103,22.79,23.05,-38.33,-42.86,98.15,-100
"2024-10-31","09:45:00",5767.54,"1 Oct 31 5670 P BTO 0.40",-40,5705.45,"2024-10-31","16:00:00",0,"Expired",-40,1,851690.92,40,"Blackswan hedge",0,0,0,0,21.35,23.05,-38.33,-7.8,200,-100
"2024-10-31","09:35:00",5764.52,"1 Oct 31 5730 P STO 4.10 | 1 Oct 31 5795 C STO 4.80 | 1 Oct 31 5705 P BTO 1.50 | 1 Oct 31 5820 C BTO 1.30",590,5705.45,"2024-10-31","16:00:00",2455,"Expired",-1870,1,849820.92,1910,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,3.18,47.455,21.65,23.05,-38.33,-10.82,71.19,-316.1
"2024-10-30","11:41:00",5849.54,"1 Oct 30 5850 C BTO 6.85 | 1 Oct 30 5930 C BTO 0.05 | 2 Oct 30 5890 C STO 0.15",-665,5813.67,"2024-10-30","16:00:00",0,"Expired",-670,1,847642.22,665,"R2. Jiji ORB Call Butterfly",5,0,0.04,1,19.52,20.15,-0.27,16.89,4.51,-100
"2024-10-30","10:02:00",5837.94,"2 Nov 8 5730 P STO 36.80 | 2 Nov 8 5945 C STO 30.50 | 2 Nov 22 5730 P BTO 58.60 | 2 Nov 22 5950 C BTO 49.20",-4060,5967.43,"2024-11-07","10:50:00",-5035,"Below Delta",1929.52,2,856662.8,9120,"A New 9/23 mod2",14.24,6.24,0.62,0.422,19.57,15.37,-0.27,5.29,40.76,-6.28
"2024-10-30","09:55:00",5832,"1 Oct 30 5815 P STO 4.70 | 1 Oct 30 5790 P BTO 1.55",300,5813.67,"2024-10-30","16:00:00",133,"Expired",164.5,1,847806.72,2200,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,3.03,4,19.73,20.15,-0.27,-0.65,91.67,-8.33
"2024-10-30","09:45:00",5815.69,"1 Oct 30 5730 P BTO 0.35",-35,5813.67,"2024-10-30","16:00:00",0,"Expired",-35,1,847771.72,35,"Blackswan hedge",0,0,0,0,20.25,20.15,-0.27,-16.96,0,-100
"2024-10-30","09:35:00",5826.67,"1 Oct 30 5800 P STO 3.65 | 1 Oct 30 5850 C STO 3.15 | 1 Oct 30 5775 P BTO 1.30 | 1 Oct 30 5875 C BTO 0.50",480,5813.67,"2024-10-30","16:00:00",0,"Expired",475,1,848246.72,2020,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,3.78,1,19.86,20.15,-0.27,-5.98,100,-42.71
"2024-10-29","12:01:00",5836.31,"1 Oct 29 5835 C BTO 7.25 | 1 Oct 29 5915 C BTO 0.05 | 2 Oct 29 5875 C STO 0.10",-715,5832.92,"2024-10-29","16:00:00",0,"Expired",-720,1,847555.32,715,"R2. Jiji ORB Call Butterfly",5,0,0.03,1,19.28,19.61,-3.84,16.63,67.83,-100
"2024-10-29","11:17:00",5831.81,"2 Oct 29 5855 C STO 0.75 | 1 Oct 29 5825 C BTO 11.60 | 1 Oct 29 5885 C BTO 0.10",-1030,5832.92,"2024-10-29","16:00:00",-792,"Expired",-243,1,847564.82,1030,"R9. MAD ORB Replacement Bfly",5,0,0.13,0.011,19.32,19.61,-3.84,12.13,107.77,-28.64
"2024-10-29","09:57:00",5817.27,"1 Oct 29 5800 P STO 4.45 | 1 Oct 29 5775 P BTO 1.35",295,5832.92,"2024-10-29","16:00:00",0,"Expired",292.5,1,847847.82,2205,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,3.3,1,20.03,19.61,-3.84,-2.41,100,-8.47
"2024-10-29","09:45:00",5811.26,"1 Oct 29 5735 P BTO 0.40",-40,5832.92,"2024-10-29","16:00:00",0,"Expired",-40,1,847807.82,40,"Blackswan hedge",0,0,0,0,20.21,19.61,-3.84,-8.42,12.5,-100
"2024-10-29","09:35:00",5805.23,"1 Oct 29 5775 P STO 3.60 | 1 Oct 29 5830 C STO 3.10 | 1 Oct 29 5750 P BTO 1.30 | 1 Oct 29 5855 C BTO 0.40",480,5832.92,"2024-10-29","16:00:00",292,"Expired",183,1,847747.82,2020,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,3.94,45.5,20.45,19.61,-3.84,-14.45,41.67,-243.75
"2024-10-28","15:05:00",5831.67,"1 Oct 30 5795 P STO 9.60 | 1 Oct 30 5865 C STO 7.70 | 1 Nov 1 5795 P BTO 24.90 | 1 Nov 1 5865 C BTO 26.70",-3433,5830.45,"2024-10-30","14:45:00",-3707,"Exited at Specified Time",268.8,1,848312.22,3433,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.34,0.008,19.46,19.98,25.81,-2.26,15.06,-3.58
"2024-10-28","10:10:00",5837,"1 Oct 30 5815 P STO 15.50 | 1 Oct 30 5905 C STO 2.60 | 1 Nov 1 5815 P BTO 30.90 | 1 Nov 1 5905 C BTO 14.90",-2785,5830.09,"2024-10-30","14:40:00",-3095,"Exited at Specified Time",295.6,1,848043.42,2785,"R7. Gabo - DC SPX Lunes 2/4 VIX 9D",7.2,7.2,0.4,0.025,19.1,19.95,25.81,3.07,18.49,-10.23
"2024-10-28","09:45:00",5834.52,"1 Oct 28 5745 P BTO 0.40",-40,5823.52,"2024-10-28","16:00:00",0,"Expired",-40,1,849444.82,40,"Blackswan hedge",0,0,0,0,19.14,19.73,25.81,0.59,12.5,-100
"2024-10-28","09:35:00",5839.86,"2 Nov 6 5750 P STO 31.95 | 2 Nov 6 5935 C STO 25.45 | 2 Nov 20 5750 P BTO 57.70 | 2 Nov 20 5940 C BTO 47.70",-4810,5700.38,"2024-11-04","11:58:00",-4550,"Above Delta",-540.48,2,845185.48,10620,"A New 9/23 mod2",14.24,6.24,0.54,0.637,19.03,22.7,25.81,5.93,18.09,-6.03
"2024-10-28","09:32:00",5835.9,"1 Oct 28 5835 P BTO 10.40 | 1 Oct 28 5835 C BTO 12.65",-2315,5823.52,"2024-10-28","16:00:00",-1148,"Expired",-1169.5,1,848275.32,2315,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,19.21,19.73,25.81,1.97,1.73,-82.29
"2024-10-25","15:48:00",5813.41,"1 Oct 25 5820 C BTO 0.75 | 1 Oct 25 5815 P BTO 4.20",-515,5808.12,"2024-10-25","16:00:00",-688,"Expired",170.5,1,850252.88,515,"R6. MOC straddle/EOD last 12 min - Max cap 1000",2.5,0,0,0,20.08,20.23,16.89,-13.34,110.68,-0.97
"2024-10-25","11:15:00",5851.97,"2 Oct 25 5875 C STO 1.10 | 1 Oct 25 5845 C BTO 12.95 | 1 Oct 25 5905 C BTO 0.15",-1100,5808.12,"2024-10-25","16:00:00",0,"Expired",-1105,1,850082.38,1100,"R9. MAD ORB Replacement Bfly",5,0,0.17,1,18.54,20.23,16.89,25.22,0,-100
"2024-10-25","09:46:00",5845.88,"1 Oct 25 5845 P BTO 9.75 | 1 Oct 25 5765 P STO 0.45",-940,5811.42,"2024-10-25","15:45:00",-3395,"Exited at Specified Time",2448.48,1,851187.38,1685,"McRib Deluxe - 1 Con",3.26,3.26,0.05,0.001,18.39,20.12,16.89,19.13,362.77,-63.83
"2024-10-25","09:46:00",5845.88,"1 Oct 25 5850 C BTO 7.75 | 1 Oct 25 5890 C STO 0.30",-755,5815.97,"2024-10-25","13:36:00",-30,"Underlying Price Move Down",-731.52,1,848738.9,1685,"McRib Deluxe - 1 Con",3.26,3.26,0.04,0.2,18.39,19.89,16.89,19.13,112.58,-94.7
"2024-10-25","09:45:00",5844.45,"1 Oct 25 5760 P BTO 0.40",-40,5808.12,"2024-10-25","16:00:00",0,"Expired",-40,1,850212.88,40,"Blackswan hedge",0,0,0,0,18.42,20.23,16.89,17.7,400,-100
"2024-10-25","09:32:00",5841.1,"1 Oct 25 5825 P BTO 5.20 | 1 Oct 25 5825 C BTO 22.30",-2760,5808.12,"2024-10-25","16:00:00",-1688,"Expired",-1074.5,1,849138.38,2760,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,18.47,20.23,16.89,14.35,45.83,-63.41
"2024-10-24","10:04:00",5816.47,"1 Oct 24 5815 P BTO 10.30 | 1 Oct 24 5735 P STO 0.45",-995,5811.76,"2024-10-24","15:45:00",-450,"Exited at Specified Time",-551.52,1,851063.92,1835,"McRib Deluxe - 1 Con",3.26,3.26,0.04,0.011,18.93,19.1,20.38,-1.33,197.49,-72.36
"2024-10-24","10:04:00",5816.47,"1 Oct 24 5820 C BTO 8.85 | 1 Oct 24 5860 C STO 0.45",-850,5785.57,"2024-10-24","12:13:00",-75,"Underlying Price Move Down",-781.52,1,851105.44,1835,"McRib Deluxe - 1 Con",3.26,3.26,0.05,0.056,18.93,20.18,20.38,-1.33,0,-90
"2024-10-24","09:45:00",5808.92,"1 Oct 24 5720 P BTO 0.35",-35,5809.86,"2024-10-24","16:00:00",0,"Expired",-35,1,851028.92,35,"Blackswan hedge",0,0,0,0,19.09,19.19,20.38,-8.88,114.29,-100
"2024-10-24","09:32:00",5807.27,"1 Oct 24 5820 P BTO 18.00 | 1 Oct 24 5820 C BTO 7.60",-2570,5809.86,"2024-10-24","16:00:00",-1014,"Expired",-1558.5,1,849470.42,2570,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,19.11,19.19,20.38,-10.53,41.05,-75.1
"2024-10-23","15:40:00",5795.3,"1 Oct 24 5795 P STO 16.20 | 1 Oct 24 5845 C STO 1.95 | 1 Oct 28 5795 P BTO 27.95 | 1 Oct 30 5845 C BTO 18.50",-2850,5806.34,"2024-10-24","13:55:00",-3370,"Exited at Specified Time",510,1,851615.44,2850,"R5. Jeevan Double Calender 20%  - Wed only - 1 con",5,5,0.39,0.08,19.39,19.35,-16.7,-39.2,19.65,-1.4
"2024-10-23","11:11:00",5819.23,"1 Oct 28 5810 P STO 24.10 | 1 Oct 28 5800 P BTO 20.55",350,5823.52,"2024-10-28","16:00:00",0,"Expired",346.44,1,849484.82,650,"New JonE 42 Delta",3.56,0,1.17,1,18.82,19.73,-16.7,-15.27,100,-80
"2024-10-23","10:34:00",5829.23,"1 Oct 23 5815 P STO 4.05 | 1 Oct 23 5790 P BTO 0.90",300,5797.42,"2024-10-23","16:00:00",1758,"Expired",-1460.5,1,852749.96,2200,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,4.5,375,18.51,19.37,-16.7,-5.27,26.67,-713.33
"2024-10-23","09:45:00",5830.13,"1 Oct 23 5765 P BTO 0.40",-40,5797.42,"2024-10-23","16:00:00",0,"Expired",-40,1,852709.96,40,"Blackswan hedge",0,0,0,0,18.69,19.37,-16.7,-4.37,1962.5,-100
"2024-10-23","09:35:00",5832.45,"1 Oct 23 5810 P STO 3.25 | 1 Oct 23 5855 C STO 2.45 | 1 Oct 23 5785 P BTO 0.85 | 1 Oct 23 5880 C BTO 0.25",440,5797.42,"2024-10-23","16:00:00",1258,"Expired",-823,1,851886.96,2060,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,5.18,137,18.58,19.37,-16.7,-2.05,32.95,-445.45
"2024-10-22","14:04:00",5862.54,"1 Oct 22 5855 P STO 2.55 | 1 Oct 22 5815 P BTO 0.20",225,5851.2,"2024-10-22","16:00:00",380,"Expired",-157.5,1,853525.22,3775,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,12.75,66,18.34,18.16,-21.28,29.84,86.67,-237.78
"2024-10-22","10:07:00",5838.46,"1 Oct 22 5820 P STO 4.05 | 1 Oct 22 5795 P BTO 1.05",285,5851.2,"2024-10-22","16:00:00",0,"Expired",282.5,1,853682.72,2215,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,3.86,1,19.04,18.16,-21.28,5.76,100,-38.6
"2024-10-22","09:45:00",5827.81,"1 Oct 22 5760 P BTO 0.40",-40,5851.2,"2024-10-22","16:00:00",0,"Expired",-40,1,853831.66,40,"Blackswan hedge",0,0,0,0,19.26,18.16,-21.28,-4.89,0,-100
"2024-10-22","09:35:00",5826.76,"1 Oct 22 5800 P STO 3.35 | 1 Oct 22 5850 C STO 3.05 | 1 Oct 22 5775 P BTO 1.00 | 1 Oct 22 5875 C BTO 0.50",470,5851.2,"2024-10-22","16:00:00",120,"Expired",345,1,854176.66,2030,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,4.27,20,19.29,18.16,-21.28,-5.94,74.47,-175.53
"2024-10-21","15:05:00",5841.1,"1 Oct 23 5810 P STO 7.20 | 1 Oct 23 5870 C STO 6.50 | 1 Oct 25 5810 P BTO 15.15 | 1 Oct 25 5870 C BTO 16.30",-1778,5794.95,"2024-10-23","12:32:00",-1817,"Above Delta",33.8,1,854210.46,1778,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.44,0.503,18.69,19.37,-6.85,-16.72,16.42,-2.14
"2024-10-21","09:49:00",5862.36,"1 Oct 21 5845 P STO 3.55 | 1 Oct 21 5820 P BTO 1.05",235,5853.98,"2024-10-21","16:00:00",0,"Expired",232.5,1,853035.22,2265,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,3.38,1,18.87,18.42,-6.85,4.54,100,-525.53
"2024-10-21","09:45:00",5858.96,"1 Oct 21 5785 P BTO 0.40",-40,5853.98,"2024-10-21","16:00:00",0,"Expired",-40,1,852995.22,40,"Blackswan hedge",0,0,0,0,18.87,18.42,-6.85,1.14,250,-100
"2024-10-21","09:35:00",5858.08,"1 Oct 21 5835 P STO 2.90 | 1 Oct 21 5875 C STO 2.60 | 1 Oct 21 5810 P BTO 0.90 | 1 Oct 21 5900 C BTO 0.30",410,5853.98,"2024-10-21","16:00:00",0,"Expired",405,1,853400.22,2090,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,4.58,1,18.93,18.42,-6.85,0.26,100,-157.32
"2024-10-18","09:45:00",5857.62,"1 Oct 18 5785 P BTO 0.40",-40,5864.67,"2024-10-18","16:00:00",0,"Expired",-40,1,851995.22,40,"Blackswan hedge",0,0,0,0,18.85,18.08,17.96,-1.81,50,-100
